"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","North Somerset","Local authority","E06000024","Girls","6-7","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","All","6-7","78","%","9","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","Boys","6-7","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","North Tyneside","Local authority","E08000022","Girls","6-7","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","All","6-7","59","%","29","17"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","Boys","6-7","53","%","15","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","North Yorkshire","Local authority","E10000023","Girls","6-7","64","%","14","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","All","6-7","68","%","53","36"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","Boys","6-7","73","%","30","22"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Northamptonshire","Local authority","E10000021","Girls","6-7","61","%","23","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","All","6-7","70","%","10","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","Boys","6-7","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Northumberland","Local authority","E06000057","Girls","6-7","83","%","6","5"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","All","6-7","68","%","129","88"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","Boys","6-7","71","%","77","55"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Nottingham","Local authority","E06000018","Girls","6-7","63","%","52","33"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","All","6-7","72","%","58","42"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","Boys","6-7","76","%","37","28"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Nottinghamshire","Local authority","E10000024","Girls","6-7","67","%","21","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","All","6-7","62","%","47","29"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","Boys","6-7","65","%","20","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Oldham","Local authority","E08000004","Girls","6-7","59","%","27","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","All","6-7","73","%","112","82"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","Boys","6-7","77","%","52","40"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Oxfordshire","Local authority","E10000025","Girls","6-7","70","%","60","42"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","All","6-7","58","%","38","22"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","Boys","6-7","60","%","15","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Peterborough","Local authority","E06000031","Girls","6-7","57","%","23","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","All","6-7","64","%","36","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","Boys","6-7","63","%","19","12"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Plymouth","Local authority","E06000026","Girls","6-7","65","%","17","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","All","6-7","65","%","34","22"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","Boys","6-7","52","%","21","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Portsmouth","Local authority","E06000044","Girls","6-7","85","%","13","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Reading","Local authority","E06000038","All","6-7","74","%","34","25"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Reading","Local authority","E06000038","Boys","6-7","77","%","22","17"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Reading","Local authority","E06000038","Girls","6-7","67","%","12","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","All","6-7","64","%","61","39"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","Boys","6-7","65","%","31","20"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Redbridge","Local authority","E09000026","Girls","6-7","63","%","30","19"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","All","6-7","44","%","9","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","Boys","6-7","67","%","6","4"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Redcar and Cleveland","Local authority","E06000003","Girls","6-7","0","%","3","0"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","All","6-7","77","%","48","37"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","Boys","6-7","77","%","22","17"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Richmond upon Thames","Local authority","E09000027","Girls","6-7","77","%","26","20"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","All","6-7","70","%","33","23"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","Boys","6-7","68","%","19","13"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rochdale","Local authority","E08000005","Girls","6-7","71","%","14","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","All","6-7","62","%","26","16"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","Boys","6-7","58","%","12","7"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rotherham","Local authority","E08000018","Girls","6-7","64","%","14","9"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","All","6-7","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","Boys","6-7","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Rutland","Local authority","E06000017","Girls","6-7","0","%","1","0"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Salford","Local authority","E08000006","All","6-7","71","%","112","80"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Salford","Local authority","E08000006","Boys","6-7","67","%","63","42"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Salford","Local authority","E08000006","Girls","6-7","78","%","49","38"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","All","6-7","67","%","133","89"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Boys","6-7","68","%","69","47"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Other","ONS 2011 5+1","2018-2019","Academic Year","Sandwell","Local authority","E08000028","Girls","6-7","66","%","64","42"
