"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Gross income","548","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Benefit income","235","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","189","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Occupational pension income","161","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Investment income","42","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Earnings income","86","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Gross income","554","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Benefit income","237","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Benefit Income of which State Pension","191","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Benefit Income of which Income-related benefits","21","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Occupational pension income","165","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Investment income","42","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Earnings income","85","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Gross income","556","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit income","237","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","192","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","20","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Occupational pension income","167","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Investment income","43","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Earnings income","84","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Gross income","487","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Benefit income","215","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","151","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","38","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Occupational pension income","104","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Personal pension income","18","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Investment income","31","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Earnings income","114","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Gross income","553","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Benefit income","234","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","177","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","43","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","9","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Occupational pension income","99","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Personal pension income","19","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Investment income","49","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Earnings income","148","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Other income ","5","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Gross income","425","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Benefit income","213","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","142","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","49","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","15","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Occupational pension income","73","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Personal pension income","4","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Investment income","16","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Earnings income","113","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Other income ","6","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Gross income","401","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Benefit income","207","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","141","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","38","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Occupational pension income","69","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Personal pension income","9","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Investment income","24","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Earnings income","88","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Other income ","3","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Gross income","520","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Benefit income","226","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","144","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","45","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","24","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Occupational pension income","112","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Personal pension income","7","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Investment income","52","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Earnings income","117","£",""
"Gross income, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Other income ","5","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Mean","459","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Mean","464","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Mean","465","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Mean","412","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Mean","471","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Mean","363","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Mean","339","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Mean","435","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","All","ONS 5+2","Median","356","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White","ONS 5+2","Median","361","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White British","ONS 5+2","Median","363","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","White Other","ONS 5+2","Median","320","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Mixed","ONS 5+2","Median","323","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Black","ONS 5+2","Median","291","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Asian","ONS 5+2","Median","271","£",""
"Net income BHC, £ per week","2016/17; 2017/18; 2018/19","3-Year average","Other","ONS 5+2","Median","315","£",""
