"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","St. Helens","Local authority","E08000013","Girls"," 10-11","78","%","1031","808"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Staffordshire","Local authority","E10000028","Girls"," 10-11","80","%","4316","3450"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Stockport","Local authority","E08000007","Girls"," 10-11","80","%","1399","1124"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Stockton-on-Tees","Local authority","E06000004","Girls"," 10-11","83","%","1147","952"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Stoke-on-Trent","Local authority","E06000021","Girls"," 10-11","76","%","1229","932"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Suffolk","Local authority","E10000029","Girls"," 10-11","76","%","3473","2635"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Sunderland","Local authority","E08000024","Girls"," 10-11","80","%","1478","1182"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Surrey","Local authority","E10000030","Girls"," 10-11","82","%","4942","4061"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","Girls"," 10-11","82","%","706","578"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","Girls"," 10-11","76","%","1114","850"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","Girls"," 10-11","79","%","1126","889"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls"," 10-11","77","%","938","726"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","Girls"," 10-11","83","%","811","671"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","Girls"," 10-11","81","%","674","543"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","Girls"," 10-11","83","%","229","191"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","Girls"," 10-11","88","%","982","860"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","Girls"," 10-11","80","%","1804","1444"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","Girls"," 10-11","77","%","1147","878"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","Girls"," 10-11","86","%","604","520"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","Girls"," 10-11","85","%","489","417"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","Girls"," 10-11","85","%","1175","1001"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","Girls"," 10-11","78","%","2707","2108"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Girls"," 10-11","77","%","825","633"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Girls"," 10-11","76","%","3908","2963"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Girls"," 10-11","80","%","177","141"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Girls"," 10-11","83","%","1701","1407"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Girls"," 10-11","75","%","2439","1825"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls"," 10-11","83","%","553","460"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Girls"," 10-11","74","%","1766","1308"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Girls"," 10-11","81","%","734","597"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Girls"," 10-11","74","%","810","599"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Girls"," 10-11","77","%","2678","2074"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","York","Local authority","E06000014","Girls"," 10-11","81","%","888","720"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Camden","Local authority","E09000007","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Central Bedfordshire","Local authority","E06000056","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Cheshire East","Local authority","E06000049","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","Cheshire West and Chester","Local authority","E06000050","Other"," 10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 maths","White","ONS 2011 5+1","2018-2019","Academic Year","City of London","Local authority","E09000001","Other"," 10-11","N/A","%","N/A","N/A"
